channel,rise_fall,sharp_flat,fingering/chord,lyrics,ipad_color(105),ipad_rows,ipad_col(107),length(109),height(110),flip_view,Bar No(40),Beats per Bar(40),tempo (40),Z-level,Content
13,,,,,,200,21069,3,1236,,0,0,255,1,
11,,,,,,51,21191,3,1386,,0,0,0,1,
42,,,,,,,20703,491,,,43,4,,1,
41,151,231,,,,191,20707,120,40,,43,1,58,1,0.258620689655172
41,151,231,,,,191,20829,120,40,,43,2,58,1,0.258620689655172
41,151,231,,,,191,20952,120,40,,43,3,58,1,0.258620689655172
41,151,231,,,,191,21074,120,40,,43,4,58,1,0.258620689655172
31,,,,,,51,20707,482,50,,255,255,255,1,43 of 71
32,,,,,,101,20707,482,50,,255,255,255,1,4 / 4
33,,,,,,151,20707,482,50,,250,250,100,1,D
39,,,,,,1,20707,1000,50,,255,255,255,1, Song Title 
51,,,,,,331,20707,360,8,,225,225,225,1,
51,,,,,,322,20707,360,8,,200,200,200,1,
51,,,,,,331,21074,60,8,,225,225,225,1,
51,,,,,,322,21074,60,8,,200,200,200,1,
51,,,,,,331,21134,55,8,,225,225,225,1,
51,,,,,,322,21134,55,8,,200,200,200,1,
11,,,,,,51,21194,2,1386,,0,0,0,1,
13,,,,,,200,21315,3,1236,,0,0,255,1,
12,,,,,,200,21437,1,1236,,0,0,255,1,
12,,,,,,200,21440,1,1236,,0,0,255,1,
13,,,,,,200,21560,3,1236,,0,0,255,1,
11,,,,,,51,21682,3,1386,,0,0,0,1,
42,,,,,,,21194,491,,,44,4,,1,
41,151,231,,,,191,21198,120,40,,44,1,58,1,0.258620689655172
41,151,231,,,,191,21320,120,40,,44,2,58,1,0.258620689655172
41,151,231,,,,191,21443,120,40,,44,3,58,1,0.258620689655172
41,151,231,,,,191,21565,120,40,,44,4,58,1,0.258620689655172
31,,,,,,51,21198,482,50,,255,255,255,1,44 of 71
32,,,,,,101,21198,482,50,,255,255,255,1,4 / 4
33,,,,,,151,21198,482,50,,250,250,100,1,D
39,,,,,,1,21198,1000,50,,255,255,255,1, Song Title 
51,,,,,,331,21198,55,8,,225,225,225,1,
51,,,,,,322,21198,55,8,,200,200,200,1,
51,,,,,,313,21198,55,8,,175,175,175,1,
51,,,,,,331,21258,60,8,,225,225,225,1,
51,,,,,,322,21258,60,8,,200,200,200,1,
51,,,,,,313,21258,60,8,,175,175,175,1,
51,,,,,,331,21320,238,8,,225,225,225,1,
51,,,,,,322,21320,238,8,,200,200,200,1,
51,,,,,,313,21320,238,8,,175,175,175,1,
51,,,,,,331,21565,60,8,,225,225,225,1,
51,,,,,,322,21565,60,8,,200,200,200,1,
51,,,,,,313,21565,60,8,,175,175,175,1,
71,,,,,,626,21601,18,8,,255,255,80,3,
51,,,,,,331,21625,55,8,,225,225,225,1,
51,,,,,,322,21625,55,8,,200,200,200,1,
51,,,,,,313,21625,55,8,,175,175,175,1,
11,,,,,,51,21685,2,1386,,0,0,0,1,
13,,,,,,200,21806,3,1236,,0,0,255,1,
12,,,,,,200,21928,1,1236,,0,0,255,1,
12,,,,,,200,21931,1,1236,,0,0,255,1,
13,,,,,,200,22051,3,1236,,0,0,255,1,
11,,,,,,51,22173,3,1386,,0,0,0,1,
42,,,,,,,21685,491,,1,45,4,,1,
41,151,231,,,,191,21689,120,40,,45,1,58,1,0.258620689655172
41,151,231,,,,191,21811,120,40,,45,2,58,1,0.258620689655172
41,151,231,,,,191,21934,120,40,,45,3,58,1,0.258620689655172
41,151,231,,,,191,22056,120,40,,45,4,58,1,0.258620689655172
31,,,,,,51,21689,482,50,,255,255,255,1,45 of 71
32,,,,,,101,21689,482,50,,255,255,255,1,4 / 4
33,,,,,,151,21689,482,50,,250,250,100,1,D
39,,,,,,1,21689,1000,50,,255,255,255,1, Song Title 
51,,,,,,331,21689,55,8,,225,225,225,1,
51,,,,,,322,21689,55,8,,200,200,200,1,
51,,,,,,313,21689,55,8,,175,175,175,1,
51,,,,,,331,21749,55,8,,225,225,225,1,
51,,,,,,322,21749,55,8,,200,200,200,1,
51,,,,,,313,21749,55,8,,175,175,175,1,
51,,,,,,331,21811,60,8,,225,225,225,1,
51,,,,,,322,21811,60,8,,200,200,200,1,
51,,,,,,313,21811,60,8,,175,175,175,1,
51,,,,,,331,21871,55,8,,225,225,225,1,
51,,,,,,322,21871,55,8,,200,200,200,1,
51,,,,,,313,21871,55,8,,175,175,175,1,
51,,,,,,331,21934,120,8,,225,225,225,1,
51,,,,,,322,21934,120,8,,200,200,200,1,
51,,,,,,313,21934,120,8,,175,175,175,1,
51,,,,,,331,22056,115,8,,225,225,225,1,
51,,,,,,322,22056,115,8,,200,200,200,1,
51,,,,,,313,22056,115,8,,175,175,175,1,
11,,,,,,51,22176,2,1386,,0,0,0,1,
13,,,,,,200,22297,3,1236,,0,0,255,1,
12,,,,,,200,22419,1,1236,,0,0,255,1,
12,,,,,,200,22422,1,1236,,0,0,255,1,
13,,,,,,200,22542,3,1236,,0,0,255,1,
11,,,,,,51,22664,3,1386,,0,0,0,1,
42,,,,,,,22176,491,,,46,4,,1,
41,151,231,,,,191,22180,120,40,,46,1,58,1,0.258620689655172
41,151,231,,,,191,22302,120,40,,46,2,58,1,0.258620689655172
41,151,231,,,,191,22425,120,40,,46,3,58,1,0.258620689655172
41,151,231,,,,191,22547,120,40,,46,4,58,1,0.258620689655172
31,,,,,,51,22180,482,50,,255,255,255,1,46 of 71
32,,,,,,101,22180,482,50,,255,255,255,1,4 / 4
33,,,,,,151,22180,482,50,,250,250,100,1,D
39,,,,,,1,22180,1000,50,,255,255,255,1, Song Title 
51,,,,,,331,22180,237,8,,225,225,225,1,
51,,,,,,322,22180,237,8,,200,200,200,1,
51,,,,,,313,22180,237,8,,175,175,175,1,
51,,,,,,331,22425,115,8,,225,225,225,1,
51,,,,,,322,22425,115,8,,200,200,200,1,
51,,,,,,313,22425,115,8,,175,175,175,1,
51,,,,,,331,22547,30,8,,225,225,225,1,
51,,,,,,322,22547,30,8,,200,200,200,1,
51,,,,,,313,22547,30,8,,175,175,175,1,
51,,,,,,304,22547,30,8,,150,150,150,1,
51,,,,,,331,22577,30,8,,225,225,225,1,
51,,,,,,322,22577,30,8,,200,200,200,1,
51,,,,,,313,22577,30,8,,175,175,175,1,
51,,,,,,304,22577,30,8,,150,150,150,1,
51,,,,,,331,22607,30,8,,225,225,225,1,
51,,,,,,322,22607,30,8,,200,200,200,1,
51,,,,,,313,22607,30,8,,175,175,175,1,
51,,,,,,304,22607,30,8,,150,150,150,1,
51,,,,,,331,22637,25,8,,225,225,225,1,
51,,,,,,322,22637,25,8,,200,200,200,1,
51,,,,,,313,22637,25,8,,175,175,175,1,
51,,,,,,304,22637,25,8,,150,150,150,1,
11,,,,,,51,22667,2,1386,,0,0,0,1,
13,,,,,,200,22788,3,1236,,0,0,255,1,
12,,,,,,200,22910,1,1236,,0,0,255,1,
12,,,,,,200,22913,1,1236,,0,0,255,1,
13,,,,,,200,23033,3,1236,,0,0,255,1,
11,,,,,,51,23155,3,1386,,0,0,0,1,
42,,,,,,,22667,491,,,47,4,,1,
41,151,231,,,,191,22671,120,40,,47,1,40,1,0.375
41,151,231,,,,191,22793,120,40,,47,2,40,1,0.375
41,151,231,,,,191,22916,120,40,,47,3,40,1,0.375
41,151,231,,,,191,23038,120,40,,47,4,40,1,0.375
31,,,,,,51,22671,482,50,,255,255,255,1,47 of 71
32,,,,,,101,22671,482,50,,255,255,255,1,4 / 4
33,,,,,,151,22671,482,50,,250,250,100,1,D
39,,,,,,1,22671,1000,50,,255,255,255,1, Song Title 
51,,,,,,331,22671,237,8,,225,225,225,1,
51,,,,,,322,22671,237,8,,200,200,200,1,
51,,,,,,313,22671,237,8,,175,175,175,1,
51,,,,,,304,22671,237,8,,150,150,150,1,
51,,,,,,295,22671,237,8,,125,125,125,1,
51,,,,,,331,22916,237,8,,225,225,225,1,
51,,,,,,322,22916,237,8,,200,200,200,1,
51,,,,,,313,22916,237,8,,175,175,175,1,
51,,,,,,304,22916,237,8,,150,150,150,1,
51,,,,,,295,22916,237,8,,125,125,125,1,
71,,,,,,576,23073,79,8,,255,71,71,3,
11,,,,,,51,23158,2,1386,,0,0,0,1,
13,,,,,,200,23279,3,1236,,0,0,255,1,
12,,,,,,200,23401,1,1236,,0,0,255,1,
12,,,,,,200,23404,1,1236,,0,0,255,1,
13,,,,,,200,23524,3,1236,,0,0,255,1,
11,,,,,,51,23646,3,1386,,0,0,0,1,
42,,,,,,,23158,491,,1,48,4,,1,
41,151,231,,,,191,23162,120,40,,48,1,64,1,0.234375
41,151,231,,,,191,23284,120,40,,48,2,64,1,0.234375
41,151,231,,,,191,23407,120,40,,48,3,64,1,0.234375
41,151,231,,,,191,23529,120,40,,48,4,64,1,0.234375
31,,,,,,51,23162,482,50,,255,255,255,1,48 of 71
32,,,,,,101,23162,482,50,,255,255,255,1,4 / 4
33,,,,,,151,23162,482,50,,250,250,100,1,D
39,,,,,,1,23162,1000,50,,255,255,255,1, Song Title 
51,,,,,,331,23162,305,8,,225,225,225,1,
51,,,,,,322,23162,305,8,,200,200,200,1,
51,,,,,,313,23162,305,8,,175,175,175,1,
51,,,,,,331,23467,55,8,,225,225,225,1,
51,,,,,,322,23467,55,8,,200,200,200,1,
51,,,,,,313,23467,55,8,,175,175,175,1,
51,,,,,,331,23529,40,8,,225,225,225,1,
51,,,,,,322,23529,40,8,,200,200,200,1,
51,,,,,,313,23529,40,8,,175,175,175,1,
51,,,,,,331,23569,40,8,,225,225,225,1,
51,,,,,,322,23569,40,8,,200,200,200,1,
51,,,,,,313,23569,40,8,,175,175,175,1,
51,,,,,,331,23609,35,8,,225,225,225,1,
51,,,,,,322,23609,35,8,,200,200,200,1,
51,,,,,,313,23609,35,8,,175,175,175,1,
11,,,,,,51,23649,2,1386,,0,0,0,1,
13,,,,,,200,23770,3,1236,,0,0,255,1,
12,,,,,,200,23892,1,1236,,0,0,255,1,
12,,,,,,200,23895,1,1236,,0,0,255,1,
13,,,,,,200,24015,3,1236,,0,0,255,1,
11,,,,,,51,24137,3,1386,,0,0,0,1,
42,,,,,,,23649,491,,,49,4,,1,
41,151,231,,,,191,23653,120,40,,49,1,64,1,0.234375
41,151,231,,,,191,23775,120,40,,49,2,64,1,0.234375
41,151,231,,,,191,23898,120,40,,49,3,64,1,0.234375
41,151,231,,,,191,24020,120,40,,49,4,64,1,0.234375
31,,,,,,51,23653,482,50,,255,255,255,1,49 of 71
32,,,,,,101,23653,482,50,,255,255,255,1,4 / 4
33,,,,,,151,23653,482,50,,250,250,100,1,D
39,,,,,,1,23653,1000,50,,255,255,255,1, Song Title 
51,,,,,,331,23653,237,8,,225,225,225,1,
51,,,,,,322,23653,237,8,,200,200,200,1,
51,,,,,,313,23653,237,8,,175,175,175,1,
51,,,,,,304,23653,237,8,,150,150,150,1,
51,,,,,,331,23898,120,8,,225,225,225,1,
51,,,,,,322,23898,120,8,,200,200,200,1,
51,,,,,,313,23898,120,8,,175,175,175,1,
51,,,,,,304,23898,120,8,,150,150,150,1,
51,,,,,,331,24020,115,8,,225,225,225,1,
51,,,,,,322,24020,115,8,,200,200,200,1,
51,,,,,,313,24020,115,8,,175,175,175,1,
51,,,,,,304,24020,115,8,,150,150,150,1,
11,,,,,,51,24140,2,1386,,0,0,0,1,
13,,,,,,200,24261,3,1236,,0,0,255,1,
12,,,,,,200,24383,1,1236,,0,0,255,1,
12,,,,,,200,24386,1,1236,,0,0,255,1,
13,,,,,,200,24506,3,1236,,0,0,255,1,
11,,,,,,51,24628,3,1386,,0,0,0,1,
42,,,,,,,24140,491,,,50,4,,1,
41,151,231,,,,191,24144,120,40,,50,1,64,1,0.234375
41,151,231,,,,191,24266,120,40,,50,2,64,1,0.234375
41,151,231,,,,191,24389,120,40,,50,3,64,1,0.234375
41,151,231,,,,191,24511,120,40,,50,4,64,1,0.234375
31,,,,,,51,24144,482,50,,255,255,255,1,50 of 71
32,,,,,,101,24144,482,50,,255,255,255,1,4 / 4
33,,,,,,151,24144,482,50,,250,250,100,1,D
39,,,,,,1,24144,1000,50,,255,255,255,1, Song Title 
51,,,,,,331,24144,335,8,,225,225,225,1,
51,,,,,,322,24144,335,8,,200,200,200,1,
51,,,,,,313,24144,335,8,,175,175,175,1,
51,,,,,,304,24144,335,8,,150,150,150,1,
51,,,,,,295,24144,335,8,,125,125,125,1,
51,,,,,,331,24479,25,8,,225,225,225,1,
51,,,,,,322,24479,25,8,,200,200,200,1,
51,,,,,,313,24479,25,8,,175,175,175,1,
51,,,,,,304,24479,25,8,,150,150,150,1,
51,,,,,,295,24479,25,8,,125,125,125,1,
51,,,,,,331,24511,30,8,,225,225,225,1,
51,,,,,,322,24511,30,8,,200,200,200,1,
51,,,,,,313,24511,30,8,,175,175,175,1,
51,,,,,,304,24511,30,8,,150,150,150,1,
51,,,,,,295,24511,30,8,,125,125,125,1,
51,,,,,,331,24541,30,8,,225,225,225,1,
51,,,,,,322,24541,30,8,,200,200,200,1,
51,,,,,,313,24541,30,8,,175,175,175,1,
51,,,,,,304,24541,30,8,,150,150,150,1,
51,,,,,,295,24541,30,8,,125,125,125,1,
51,,,,,,331,24571,30,8,,225,225,225,1,
51,,,,,,322,24571,30,8,,200,200,200,1,
51,,,,,,313,24571,30,8,,175,175,175,1,
51,,,,,,304,24571,30,8,,150,150,150,1,
51,,,,,,295,24571,30,8,,125,125,125,1,
51,,,,,,331,24601,25,8,,225,225,225,1,
51,,,,,,322,24601,25,8,,200,200,200,1,
51,,,,,,313,24601,25,8,,175,175,175,1,
51,,,,,,304,24601,25,8,,150,150,150,1,
51,,,,,,295,24601,25,8,,125,125,125,1,
11,,,,,,51,24631,2,1386,,0,0,0,1,
13,,,,,,200,24752,3,1236,,0,0,255,1,
12,,,,,,200,24874,1,1236,,0,0,255,1,
12,,,,,,200,24877,1,1236,,0,0,255,1,
13,,,,,,200,24997,3,1236,,0,0,255,1,
11,,,,,,51,25119,3,1386,,0,0,0,1,
42,,,,,,,24631,491,,1,51,4,,1,
41,151,231,,,,191,24635,120,40,,51,1,64,1,0.234375
41,151,231,,,,191,24757,120,40,,51,2,64,1,0.234375
41,151,231,,,,191,24880,120,40,,51,3,64,1,0.234375
41,151,231,,,,191,25002,120,40,,51,4,64,1,0.234375
31,,,,,,51,24635,482,50,,255,255,255,1,51 of 71
32,,,,,,101,24635,482,50,,255,255,255,1,4 / 4
33,,,,,,151,24635,482,50,,250,250,100,1,D
39,,,,,,1,24635,1000,50,,255,255,255,1, Song Title 
51,,,,,,331,24635,237,8,,225,225,225,1,
51,,,,,,322,24635,237,8,,200,200,200,1,
51,,,,,,313,24635,237,8,,175,175,175,1,
51,,,,,,304,24635,237,8,,150,150,150,1,
51,,,,,,295,24635,237,8,,125,125,125,1,
51,,,,,,286,24635,237,8,,100,100,100,1,
71,,,,,,489,24792,79,8,,45,255,45,3,
51,,,,,,331,24880,120,8,,225,225,225,1,
51,,,,,,322,24880,120,8,,200,200,200,1,
51,,,,,,313,24880,120,8,,175,175,175,1,
51,,,,,,304,24880,120,8,,150,150,150,1,
51,,,,,,295,24880,120,8,,125,125,125,1,
51,,,,,,286,24880,120,8,,100,100,100,1,
51,,,,,,331,25002,115,8,,225,225,225,1,
51,,,,,,322,25002,115,8,,200,200,200,1,
51,,,,,,313,25002,115,8,,175,175,175,1,
51,,,,,,304,25002,115,8,,150,150,150,1,
51,,,,,,295,25002,115,8,,125,125,125,1,
51,,,,,,286,25002,115,8,,100,100,100,1,
51,,,,,,277,25002,115,8,,75,75,75,1,
11,,,,,,51,25122,2,1386,,0,0,0,1,
13,,,,,,200,25243,3,1236,,0,0,255,1,
12,,,,,,200,25365,1,1236,,0,0,255,1,
12,,,,,,200,25368,1,1236,,0,0,255,1,
13,,,,,,200,25488,3,1236,,0,0,255,1,
11,,,,,,51,25610,3,1386,,0,0,0,1,
42,,,,,,,25122,491,,,52,4,,1,
41,151,231,,,,191,25126,120,40,,52,1,64,1,0.234375
41,151,231,,,,191,25248,120,40,,52,2,64,1,0.234375
41,151,231,,,,191,25371,120,40,,52,3,64,1,0.234375
41,151,231,,,,191,25493,120,40,,52,4,64,1,0.234375
31,,,,,,51,25126,482,50,,255,255,255,1,52 of 71
32,,,,,,101,25126,482,50,,255,255,255,1,4 / 4
33,,,,,,151,25126,482,50,,250,250,100,1,D
39,,,,,,1,25126,1000,50,,255,255,255,1, Song Title 
51,,,,,,331,25126,300,8,,225,225,225,1,
51,,,,,,322,25126,300,8,,200,200,200,1,
51,,,,,,313,25126,300,8,,175,175,175,1,
51,,,,,,304,25126,300,8,,150,150,150,1,
51,,,,,,295,25126,300,8,,125,125,125,1,
51,,,,,,286,25126,300,8,,100,100,100,1,
51,,,,,,277,25126,300,8,,75,75,75,1,
51,,,,,,268,25126,300,8,,50,50,50,1,
51,,,,,,331,25431,55,8,,225,225,225,1,
51,,,,,,322,25431,55,8,,200,200,200,1,
51,,,,,,313,25431,55,8,,175,175,175,1,
51,,,,,,304,25431,55,8,,150,150,150,1,
51,,,,,,295,25431,55,8,,125,125,125,1,
51,,,,,,286,25431,55,8,,100,100,100,1,
51,,,,,,277,25431,55,8,,75,75,75,1,
51,,,,,,268,25431,55,8,,50,50,50,1,
71,,,,,,451,25467,18,8,,255,255,80,3,
51,,,,,,331,25493,40,8,,225,225,225,1,
51,,,,,,322,25493,40,8,,200,200,200,1,
51,,,,,,313,25493,40,8,,175,175,175,1,
51,,,,,,304,25493,40,8,,150,150,150,1,
51,,,,,,295,25493,40,8,,125,125,125,1,
51,,,,,,286,25493,40,8,,100,100,100,1,
51,,,,,,277,25493,40,8,,75,75,75,1,
51,,,,,,331,25533,40,8,,225,225,225,1,
51,,,,,,322,25533,40,8,,200,200,200,1,
51,,,,,,313,25533,40,8,,175,175,175,1,
51,,,,,,304,25533,40,8,,150,150,150,1,
51,,,,,,295,25533,40,8,,125,125,125,1,
51,,,,,,286,25533,40,8,,100,100,100,1,
51,,,,,,277,25533,40,8,,75,75,75,1,
51,,,,,,331,25573,35,8,,225,225,225,1,
51,,,,,,322,25573,35,8,,200,200,200,1,
51,,,,,,313,25573,35,8,,175,175,175,1,
51,,,,,,304,25573,35,8,,150,150,150,1,
51,,,,,,295,25573,35,8,,125,125,125,1,
51,,,,,,286,25573,35,8,,100,100,100,1,
51,,,,,,277,25573,35,8,,75,75,75,1,
71,,,,,,626,25596,11,8,,255,255,80,3,
11,,,,,,51,25613,2,1386,,0,0,0,1,
13,,,,,,200,25734,3,1236,,0,0,255,1,
12,,,,,,200,25856,1,1236,,0,0,255,1,
12,,,,,,200,25859,1,1236,,0,0,255,1,
13,,,,,,200,25979,3,1236,,0,0,255,1,
11,,,,,,51,26101,3,1386,,0,0,0,1,
42,,,,,,,25613,491,,,53,4,,1,
41,151,231,,,,191,25617,120,40,,53,1,64,1,0.234375
41,151,231,,,,191,25739,120,40,,53,2,64,1,0.234375
41,151,231,,,,191,25862,120,40,,53,3,64,1,0.234375
41,151,231,,,,191,25984,120,40,,53,4,64,1,0.234375
31,,,,,,51,25617,482,50,,255,255,255,1,53 of 71
32,,,,,,101,25617,482,50,,255,255,255,1,4 / 4
33,,,,,,151,25617,482,50,,250,250,100,1,D
39,,,,,,1,25617,1000,50,,255,255,255,1, Song Title 
51,,,,,,331,25617,40,8,,225,225,225,1,
51,,,,,,322,25617,40,8,,200,200,200,1,
51,,,,,,313,25617,40,8,,175,175,175,1,
51,,,,,,304,25617,40,8,,150,150,150,1,
51,,,,,,295,25617,40,8,,125,125,125,1,
51,,,,,,286,25617,40,8,,100,100,100,1,
51,,,,,,331,25657,40,8,,225,225,225,1,
51,,,,,,322,25657,40,8,,200,200,200,1,
51,,,,,,313,25657,40,8,,175,175,175,1,
51,,,,,,304,25657,40,8,,150,150,150,1,
51,,,,,,295,25657,40,8,,125,125,125,1,
51,,,,,,286,25657,40,8,,100,100,100,1,
51,,,,,,331,25697,40,8,,225,225,225,1,
51,,,,,,322,25697,40,8,,200,200,200,1,
51,,,,,,313,25697,40,8,,175,175,175,1,
51,,,,,,304,25697,40,8,,150,150,150,1,
51,,,,,,295,25697,40,8,,125,125,125,1,
51,,,,,,286,25697,40,8,,100,100,100,1,
51,,,,,,331,25739,40,8,,225,225,225,1,
51,,,,,,322,25739,40,8,,200,200,200,1,
51,,,,,,313,25739,40,8,,175,175,175,1,
51,,,,,,304,25739,40,8,,150,150,150,1,
51,,,,,,295,25739,40,8,,125,125,125,1,
51,,,,,,286,25739,40,8,,100,100,100,1,
51,,,,,,331,25779,35,8,,225,225,225,1,
51,,,,,,322,25779,35,8,,200,200,200,1,
51,,,,,,313,25779,35,8,,175,175,175,1,
51,,,,,,304,25779,35,8,,150,150,150,1,
51,,,,,,295,25779,35,8,,125,125,125,1,
51,,,,,,286,25779,35,8,,100,100,100,1,
51,,,,,,331,25819,40,8,,225,225,225,1,
51,,,,,,322,25819,40,8,,200,200,200,1,
51,,,,,,313,25819,40,8,,175,175,175,1,
51,,,,,,304,25819,40,8,,150,150,150,1,
51,,,,,,295,25819,40,8,,125,125,125,1,
51,,,,,,331,25862,35,8,,225,225,225,1,
51,,,,,,322,25862,35,8,,200,200,200,1,
51,,,,,,313,25862,35,8,,175,175,175,1,
51,,,,,,304,25862,35,8,,150,150,150,1,
51,,,,,,295,25862,35,8,,125,125,125,1,
51,,,,,,331,25902,35,8,,225,225,225,1,
51,,,,,,322,25902,35,8,,200,200,200,1,
51,,,,,,313,25902,35,8,,175,175,175,1,
51,,,,,,304,25902,35,8,,150,150,150,1,
51,,,,,,295,25902,35,8,,125,125,125,1,
51,,,,,,331,25942,40,8,,225,225,225,1,
51,,,,,,322,25942,40,8,,200,200,200,1,
51,,,,,,313,25942,40,8,,175,175,175,1,
51,,,,,,304,25942,40,8,,150,150,150,1,
51,,,,,,295,25942,40,8,,125,125,125,1,
51,,,,,,331,25984,40,8,,225,225,225,1,
51,,,,,,322,25984,40,8,,200,200,200,1,
51,,,,,,313,25984,40,8,,175,175,175,1,
51,,,,,,304,25984,40,8,,150,150,150,1,
51,,,,,,331,26024,35,8,,225,225,225,1,
51,,,,,,322,26024,35,8,,200,200,200,1,
51,,,,,,313,26024,35,8,,175,175,175,1,
51,,,,,,304,26024,35,8,,150,150,150,1,
51,,,,,,331,26064,40,8,,225,225,225,1,
51,,,,,,322,26064,40,8,,200,200,200,1,
51,,,,,,313,26064,40,8,,175,175,175,1,
51,,,,,,304,26064,40,8,,150,150,150,1,
11,,,,,,51,26104,2,1386,,0,0,0,1,
13,,,,,,200,26225,3,1236,,0,0,255,1,
12,,,,,,200,26347,1,1236,,0,0,255,1,
12,,,,,,200,26350,1,1236,,0,0,255,1,
13,,,,,,200,26470,3,1236,,0,0,255,1,
11,,,,,,51,26592,3,1386,,0,0,0,1,
42,,,,,,,26104,491,,1,54,4,,1,
41,151,231,,,,191,26108,120,40,,54,1,64,1,0.234375
41,151,231,,,,191,26230,120,40,,54,2,64,1,0.234375
41,151,231,,,,191,26353,120,40,,54,3,64,1,0.234375
41,151,231,,,,191,26475,120,40,,54,4,64,1,0.234375
31,,,,,,51,26108,482,50,,255,255,255,1,54 of 71
32,,,,,,101,26108,482,50,,255,255,255,1,4 / 4
33,,,,,,151,26108,482,50,,250,250,100,1,D
39,,,,,,1,26108,1000,50,,255,255,255,1, Song Title 
51,,,,,,331,26108,40,8,,225,225,225,1,
51,,,,,,322,26108,40,8,,200,200,200,1,
51,,,,,,313,26108,40,8,,175,175,175,1,
51,,,,,,331,26148,35,8,,225,225,225,1,
51,,,,,,322,26148,35,8,,200,200,200,1,
51,,,,,,313,26148,35,8,,175,175,175,1,
51,,,,,,331,26188,40,8,,225,225,225,1,
51,,,,,,322,26188,40,8,,200,200,200,1,
51,,,,,,313,26188,40,8,,175,175,175,1,
51,,,,,,331,26230,40,8,,225,225,225,1,
51,,,,,,322,26230,40,8,,200,200,200,1,
51,,,,,,313,26230,40,8,,175,175,175,1,
51,,,,,,331,26270,40,8,,225,225,225,1,
51,,,,,,322,26270,40,8,,200,200,200,1,
51,,,,,,313,26270,40,8,,175,175,175,1,
51,,,,,,331,26310,35,8,,225,225,225,1,
51,,,,,,322,26310,35,8,,200,200,200,1,
51,,,,,,313,26310,35,8,,175,175,175,1,
51,,,,,,331,26353,120,8,,225,225,225,1,
51,,,,,,322,26353,120,8,,200,200,200,1,
51,,,,,,313,26353,120,8,,175,175,175,1,
51,,,,,,331,26475,60,8,,225,225,225,1,
51,,,,,,322,26475,60,8,,200,200,200,1,
51,,,,,,313,26475,60,8,,175,175,175,1,
51,,,,,,304,26475,60,8,,150,150,150,1,
51,,,,,,295,26475,60,8,,125,125,125,1,
51,,,,,,331,26535,55,8,,225,225,225,1,
51,,,,,,322,26535,55,8,,200,200,200,1,
51,,,,,,313,26535,55,8,,175,175,175,1,
51,,,,,,304,26535,55,8,,150,150,150,1,
51,,,,,,295,26535,55,8,,125,125,125,1,
11,,,,,,51,26595,2,1386,,0,0,0,1,
13,,,,,,200,26716,3,1236,,0,0,255,1,
12,,,,,,200,26838,1,1236,,0,0,255,1,
12,,,,,,200,26841,1,1236,,0,0,255,1,
13,,,,,,200,26961,3,1236,,0,0,255,1,
11,,,,,,51,27083,3,1386,,0,0,0,1,
42,,,,,,,26595,491,,,55,4,,1,
41,151,231,,,,191,26599,120,40,,55,1,64,1,0.234375
41,151,231,,,,191,26721,120,40,,55,2,64,1,0.234375
41,151,231,,,,191,26844,120,40,,55,3,64,1,0.234375
41,151,231,,,,191,26966,120,40,,55,4,64,1,0.234375
31,,,,,,51,26599,482,50,,255,255,255,1,55 of 71
32,,,,,,101,26599,482,50,,255,255,255,1,4 / 4
33,,,,,,151,26599,482,50,,250,250,100,1,D
39,,,,,,1,26599,1000,50,,255,255,255,1, Song Title 
51,,,,,,331,26599,237,8,,225,225,225,1,
51,,,,,,322,26599,237,8,,200,200,200,1,
51,,,,,,313,26599,237,8,,175,175,175,1,
51,,,,,,304,26599,237,8,,150,150,150,1,
51,,,,,,295,26599,237,8,,125,125,125,1,
51,,,,,,286,26599,237,8,,100,100,100,1,
51,,,,,,331,26844,120,8,,225,225,225,1,
51,,,,,,322,26844,120,8,,200,200,200,1,
51,,,,,,313,26844,120,8,,175,175,175,1,
51,,,,,,304,26844,120,8,,150,150,150,1,
51,,,,,,295,26844,120,8,,125,125,125,1,
51,,,,,,286,26844,120,8,,100,100,100,1,
51,,,,,,331,26966,115,8,,225,225,225,1,
51,,,,,,322,26966,115,8,,200,200,200,1,
51,,,,,,313,26966,115,8,,175,175,175,1,
51,,,,,,304,26966,115,8,,150,150,150,1,
51,,,,,,295,26966,115,8,,125,125,125,1,
51,,,,,,286,26966,115,8,,100,100,100,1,
11,,,,,,51,27086,2,1386,,0,0,0,1,
13,,,,,,200,27207,3,1236,,0,0,255,1,
12,,,,,,200,27329,1,1236,,0,0,255,1,
12,,,,,,200,27332,1,1236,,0,0,255,1,
13,,,,,,200,27452,3,1236,,0,0,255,1,
11,,,,,,51,27574,3,1386,,0,0,0,1,
42,,,,,,,27086,491,,,56,4,,1,
41,151,231,,,,191,27090,120,40,,56,1,64,1,0.234375
41,151,231,,,,191,27212,120,40,,56,2,64,1,0.234375
41,151,231,,,,191,27335,120,40,,56,3,64,1,0.234375
41,151,231,,,,191,27457,120,40,,56,4,64,1,0.234375
31,,,,,,51,27090,482,50,,255,255,255,1,56 of 71
32,,,,,,101,27090,482,50,,255,255,255,1,4 / 4
33,,,,,,151,27090,482,50,,250,250,100,1,D
39,,,,,,1,27090,1000,50,,255,255,255,1, Song Title 
51,,,,,,331,27090,115,8,,225,225,225,1,
51,,,,,,322,27090,115,8,,200,200,200,1,
51,,,,,,313,27090,115,8,,175,175,175,1,
