channel,rise_fall,sharp_flat,fingering/chord,lyrics,ipad_color(105),ipad_rows,ipad_col(107),length(109),height(110),flip_view,Bar No(40),Beats per Bar(40),tempo (40),Z-level,Content,
1,,b,0,0,0,800,16593,117,25,1,45,255,45,2,,
1,,b,0,0,0,850,16593,117,25,1,255,130,5,2,,
1,,,,,,925,16593,117,25,1,0,0,0,2,,
1,,,,,,1275,16593,55,25,1,0,0,0,2,,
1,,b,0,0,0,1200,16655,55,25,1,255,130,5,2,,
1,,,,,,750,16715,55,25,1,0,0,0,2,,
1,,b,0,0,0,800,16715,55,25,1,45,255,45,2,,
1,,b,0,0,0,850,16715,55,25,1,255,130,5,2,,
1,,,,,,925,16715,55,25,1,0,0,0,2,,
1,,b,0,0,0,1150,16715,55,25,1,45,255,45,2,,
0,,,,,,,80,,,,,,,1,,
1,,,,,,750,16779,100,25,1,0,0,0,2,,
1,,,,,,925,16779,100,25,1,0,0,0,2,,
1,,,,,,1425,16779,55,25,1,255,255,80,2,,
1,,b,0,0,0,800,16839,177,25,1,45,255,45,2,,
1,,b,0,0,0,850,16839,177,25,1,255,130,5,2,,
1,,,,,,1250,16839,55,25,1,255,255,80,2,,
1,,,,,,775,16884,10,25,1,178,125,255,2,,
1,,,,,,950,16884,10,25,1,178,125,255,2,,
1,,,,,,775,16901,178,25,1,178,125,255,2,,
1,,,,,,950,16901,178,25,1,178,125,255,2,,
1,,b,0,0,0,1200,16901,55,25,1,255,130,5,2,,
1,,b,0,0,0,1150,16961,55,25,1,45,255,45,2,,
1,,b,230,230,230,1400,17024,55,25,1,255,71,71,2,,
1,,,,,,750,17084,117,25,1,0,0,0,2,,
1,,,,,,825,17084,117,25,1,17,17,255,2,,
1,,,,,,925,17084,117,25,1,0,0,0,2,,
0,,,,,,,17084,55,25,,17,17,255,1,,
1,,b,230,230,230,1225,17084,55,25,1,255,71,71,2,,
1,,,,,,1175,17146,55,25,1,17,17,255,2,,
1,,,,,,750,17206,55,25,1,0,0,0,2,,
1,,,,,,825,17206,55,25,1,17,17,255,2,,
1,,,,,,1100,17206,55,25,1,0,0,0,2,,
1,,,,,,925,17206,55,25,1,0,0,0,2,,
0,,,,,,,80,,,,,,,1,,
1,,#,0,255,255,825,17270,177,25,1,17,17,255,2,,
1,,,,,,900,17270,177,25,1,255,255,80,2,,
1,,,,,,750,17270,100,25,1,0,0,0,2,,
1,,,,,,1400,17270,55,25,1,255,71,71,2,,
1,,,,,,1225,17330,55,25,1,255,71,71,2,,
1,,,,,,775,17375,10,25,1,178,125,255,2,,
1,,,,,,775,17392,178,25,1,178,125,255,2,,
1,,,,,,1125,17392,55,25,1,178,125,255,2,,
1,,,,,,1075,17452,55,25,1,255,255,80,2,,
1,,b,0,0,0,1025,17515,55,25,1,255,130,5,2,,
1,,#,0,255,255,1000,17575,177,25,1,17,17,255,2,,
1,,,,,,775,17575,55,25,1,178,125,255,2,,
1,,,,,,725,17637,55,25,1,255,255,80,2,,
1,,b,0,0,0,675,17697,55,25,1,255,130,5,2,,
0,,,,,,,80,,,,,,,1,,
1,,,,,,1225,17761,55,25,1,255,71,71,2,,
1,,,,,,900,17821,55,25,1,255,255,80,2,,
1,,#,0,255,255,1175,17821,55,25,1,17,17,255,2,,
1,,b,0,0,0,850,17883,55,25,1,255,130,5,2,,
1,,,,,,1125,17883,55,25,1,178,125,255,2,,
1,,#,0,255,255,825,17943,55,25,1,17,17,255,2,,
1,,,,,,1075,17943,55,25,1,255,255,80,2,,
1,,,,,,775,18006,55,25,1,178,125,255,2,,
1,,b,0,0,0,1025,18006,55,25,1,255,130,5,2,,
1,,,,,,725,18066,55,25,1,255,255,80,2,,
1,,#,0,255,255,1000,18066,55,25,1,17,17,255,2,,
1,,b,0,0,0,675,18128,55,25,1,255,130,5,2,,
1,,,,,,950,18128,55,25,1,178,125,255,2,,
1,,#,0,255,255,650,18188,55,25,1,17,17,255,2,,
0,,,,,,,80,,,,,,,1,,
1,,,,,,650,18252,482,25,1,17,17,255,2,,
1,,,,,,725,18252,482,25,1,255,255,80,2,,
1,,,,,,775,18252,482,25,1,178,125,255,2,,
1,,,,,,1050,18252,482,25,1,255,71,71,2,,
0,,,,,,,80,,,,,,,1,,
0,,,,,,,80,,,,,,,1,,
1,,,,,,1325,19234,55,25,1,0,0,0,2,,
1,,#,230,230,230,925,19294,55,25,1/1/1900,255,71,71,2,,
1,,,,,,1225,19294,55,25,1/1/1900,17,17,255,2,,
1,,,,,,875,19356,55,25,1,17,17,255,2,,
1,,,,,,1150,19356,55,25,1,0,0,0,2,,
1,,,,,,800,19416,55,25,1,0,0,0,2,,
1,,#,230,230,230,1100,19416,55,25,1,255,71,71,2,,
1,,#,230,230,230,750,19479,55,25,1,255,71,71,2,,
1,,,,,,1050,19479,55,25,1,17,17,255,2,,
1,,,,,,700,19539,55,25,1,17,17,255,2,,
1,,,,,,975,19539,55,25,1,0,0,0,2,,
1,,,,,,625,19601,55,25,1,0,0,0,2,,
1,,#,230,230,230,925,19601,55,25,1,255,71,71,2,,
0,,,,,,,80,,,,,,,1,,
1,,,,,,1325,19725,55,25,1,0,0,0,2,,
1,,#,230,230,230,925,19785,55,25,1,255,71,71,2,,
1,,,,,,1225,19785,55,25,1,17,17,255,2,,
1,,,,,,875,19847,55,25,1,17,17,255,2,,
1,,,,,,1150,19847,55,25,1,0,0,0,2,,
1,,,,,,800,19907,55,25,1,0,0,0,2,,
1,,#,230,230,230,1100,19907,55,25,1,255,71,71,2,,
1,,#,230,230,230,750,19970,55,25,1,255,71,71,2,,
1,,,,,,1050,19970,55,25,1,17,17,255,2,,
1,,,,,,700,20030,55,25,1,17,17,255,2,,
1,,,,,,975,20030,55,25,1,0,0,0,2,,
1,,,,,,625,20092,55,25,1,0,0,0,2,,
1,,#,230,230,230,925,20092,55,25,1,255,71,71,2,,
0,,,,,,,80,,,,,,,1,,
1,,,,,,1325,20216,55,25,1,0,0,0,2,,
1,,#,230,230,230,925,20276,55,25,1,255,71,71,2,,
1,,,,,,1225,20276,55,25,1,17,17,255,2,,
1,,,,,,875,20338,55,25,1,17,17,255,2,,
1,,,,,,1150,20338,55,25,1,0,0,0,2,,
1,,,,,,800,20398,55,25,1,0,0,0,2,,
1,,#,230,230,230,1100,20398,55,25,1,255,71,71,2,,
1,,#,230,230,230,750,20461,55,25,1,255,71,71,2,,
1,,,,,,1050,20461,55,25,1,17,17,255,2,,
1,,,,,,700,20521,55,25,1,17,17,255,2,,
1,,,,,,975,20521,55,25,1/1/1900,0,0,0,2,,
1,,,,,,625,20583,55,25,1,0,0,0,2,,
1,,#,230,230,230,925,20583,55,25,1,255,71,71,2,,
0,,,,,,,80,,,,,,,1,,
1,,,,,,1250,20707,55,25,1,255,130,5,2,,
1,,,,,,850,20767,55,25,1,45,255,45,2,,
1,,,,,,1150,20767,55,25,1,0,0,0,2,,
1,,,,,,800,20829,55,25,1,0,0,0,2,,
1,,,,,,1075,20829,55,25,1,255,130,5,2,,
1,,,,,,725,20889,55,25,1,255,130,5,2,,
1,,,,,,1025,20889,55,25,1,45,255,45,2,,
1,,,,,,675,20952,55,25,1,45,255,45,2,,
1,,,,,,975,20952,55,25,1,0,0,0,2,,
1,,,,,,625,21012,55,25,1,0,0,0,2,,
1,,,,,,900,21012,55,25,1,255,130,5,2,,
1,,,,,,550,21074,55,25,1,255,130,5,2,,
1,,,,,,850,21074,55,25,1,45,255,45,2,,
0,,,,,,,80,,,,,,,1,,
1,,,,,,1300,21198,55,25,1,255,255,80,2,,
1,,,,,,900,21258,55,25,1,255,130,5,2,,
1,,,,,,1200,21258,55,25,1,45,255,45,2,,
1,,,,,,850,21320,55,25,1,45,255,45,2,,
1,,,,,,1125,21320,55,25,1,255,255,80,2,,
1,,,,,,775,21380,55,25,1,255,255,80,2,,
1,,,,,,1075,21380,55,25,1,255,130,5,2,,
1,,#,230,230,230,750,21443,55,25,1,255,71,71,2,,
1,,,,,,1025,21443,55,25,1,45,255,45,2,,
1,,,,,,725,21503,55,25,1,255,130,5,2,,
1,,,,,,950,21503,55,25,1,255,255,80,2,,
1,,,,,,675,21565,55,25,1,45,255,45,2,,
1,,,,,,900,21565,55,25,1,255,130,5,2,,
0,,,,,,,80,,,,,,,1,,
1,,,,,,1300,21689,55,25,1,255,255,80,2,,
1,,,,,,900,21749,55,25,1,255,130,5,2,,
1,,,,,,1200,21749,55,25,1,45,255,45,2,,
1,,,,,,850,21811,55,25,1,45,255,45,2,,
1,,,,,,1150,21811,55,25,1,0,0,0,2,,
1,,,,,,775,21871,55,25,1,255,255,80,2,,
1,,,,,,1075,21871,55,25,1,255,130,5,2,,
1,,,,,,725,21934,55,25,1,255,130,5,2,,
1,,,,,,1025,21934,55,25,1,45,255,45,2,,
1,,,,,,675,21994,55,25,1,45,255,45,2,,
1,,,,,,975,21994,55,25,1,0,0,0,2,,
1,,,,,,600,22056,55,25,1,255,255,80,2,,
1,,,,,,900,22056,55,25,1,255,130,5,2,,
0,,,,,,,80,,,,,,,1,,
1,,,,,,1225,22180,55,25,1,17,17,255,2,,
1,,,,,,775,22240,55,25,1,255,255,80,2,,
1,,,,,,1075,22240,55,25,1,255,130,5,2,,
1,,,,,,1125,22302,115,25,1,255,255,80,2,,
1,,,,,,725,22302,55,25,1,255,130,5,2,,
1,,#,0,0,0,650,22362,55,25,1,178,125,255,2,,
1,,,,,,1200,22425,55,25,1,45,255,45,2,,
1,,,,,,800,22485,55,25,1,0,0,0,2,,
1,,,,,,1075,22485,55,25,1,255,130,5,2,,
1,,,,,,1150,22547,115,25,1,0,0,0,2,,
1,,,,,,725,22547,55,25,1,255,130,5,2,,
1,,,,,,625,22607,55,25,1,0,0,0,2,,
0,,,,,,,80,,,,,,,1,,
1,,#,0,0,0,1175,22671,55,25,1,178,125,255,2,,
1,,,,,,725,22731,55,25,1/1/1900,255,130,5,2,,
1,,,,,,1050,22731,55,25,1,17,17,255,2,,
1,,,,,,1075,22793,115,25,1,255,130,5,2,,
1,,,,,,700,22793,55,25,1,17,17,255,2,,
1,,,,,,600,22853,55,25,1,255,255,80,2,,
1,,b,0,255,255,1150,22916,55,25,1,0,0,0,2,,
1,,,,,,750,22976,55,25,1,255,71,71,2,,
1,,b,0,0,0,1025,22976,55,25,1,45,255,45,2,,
1,,,,,,1100,23038,115,25,1,255,71,71,2,,
1,,b,0,0,0,675,23038,55,25,1,45,255,45,2,,
1,,,,,,575,23098,55,25,1,255,71,71,2,,
0,,,,,,,80,,,,,,,1,,
1,,,,,,1175,23162,55,25,1,178,125,255,2,,
1,,,,,,875,23222,55,25,1,17,17,255,2,,
1,,,,,,1150,23222,55,25,1,0,0,0,2,,
1,,,,,,800,23284,55,25,1,0,0,0,2,,
1,,#,230,230,230,1100,23284,55,25,1,255,71,71,2,,
1,,#,230,230,230,750,23344,55,25,1,255,71,71,2,,
1,,,,,,1050,23344,55,25,1,17,17,255,2,,
1,,,,,,700,23407,55,25,1,17,17,255,2,,
1,,,,,,975,23407,55,25,1,0,0,0,2,,
1,,,,,,625,23467,55,25,1,0,0,0,2,,
1,,#,230,230,230,925,23467,55,25,1,255,71,71,2,,
1,,#,230,230,230,575,23529,55,25,1,255,71,71,2,,
1,,,,,,875,23529,55,25,1,17,17,255,2,,
0,,,,,,,80,,,,,,,1,,
1,,,,,,1200,23653,55,25,1,45,255,45,2,,
1,,,,,,850,23713,55,25,1,45,255,45,2,,
1,,,,,,1150,23713,55,25,1,0,0,0,2,,
1,,,,,,800,23775,55,25,1,0,0,0,2,,
1,,,,,,1075,23775,55,25,1,255,130,5,2,,
1,,,,,,725,23835,55,25,1,255,130,5,2,,
1,,,,,,1025,23835,55,25,1,45,255,45,2,,
1,,,,,,675,23898,55,25,1,45,255,45,2,,
1,,,,,,975,23898,55,25,1,0,0,0,2,,
1,,,,,,625,23958,55,25,1,0,0,0,2,,
1,,,,,,900,23958,55,25,1,255,130,5,2,,
1,,,,,,550,24020,55,25,1,255,130,5,2,,
1,,,,,,850,24020,55,25,1,45,255,45,2,,
0,,,,,,,80,,,,,,,1,,
1,,,,,,1225,24144,55,25,1,17,17,255,2,,
1,,,,,,800,24204,55,25,1,0,0,0,2,,
1,,#,230,230,230,1100,24204,55,25,1,255,71,71,2,,
1,,#,230,230,230,750,24266,55,25,1,255,71,71,2,,
1,,,,,,1050,24266,55,25,1,17,17,255,2,,
1,,,,,,700,24326,55,25,1,17,17,255,2,,
1,,,,,,975,24326,55,25,1,0,0,0,2,,
1,,,,,,625,24389,55,25,1,0,0,0,2,,
1,,#,230,230,230,925,24389,55,25,1/1/1900,255,71,71,2,,
1,,#,230,230,230,575,24449,55,25,1,255,71,71,2,,
1,,,,,,875,24449,55,25,1,17,17,255,2,,
1,,,,,,525,24511,55,25,1,17,17,255,2,,
1,,,,,,800,24511,55,25,1,0,0,0,2,,
0,,,,,,,80,,,,,,,1,,
1,,,,,,1250,24635,55,25,1,255,130,5,2,,
1,,,,,,775,24695,55,25,1,255,255,80,2,,
1,,,,,,1075,24695,55,25,1,255,130,5,2,,
1,,,,,,725,24757,55,25,1,255,130,5,2,,
1,,,,,,1000,24757,55,25,1,178,125,255,2,,
1,,,,,,650,24817,55,25,1,178,125,255,2,,
1,,,,,,950,24817,55,25,1,255,255,80,2,,
1,,,,,,600,24880,55,25,1,255,255,80,2,,
1,,,,,,900,24880,55,25,1,255,130,5,2,,
1,,,,,,550,24940,55,25,1,255,130,5,2,,
1,,,,,,825,24940,55,25,1,178,125,255,2,,
1,,,,,,475,25002,55,25,1,178,125,255,2,,
1,,,,,,775,25002,55,25,1,255,255,80,2,,
0,,,,,,,80,,,,,,,1,,
1,,#,230,230,230,1275,25126,55,25,1,255,71,71,2,,
1,,#,230,230,230,925,25186,55,25,1,255,71,71,2,,
1,,,,,,1200,25186,55,25,1,45,255,45,2,,
1,,,,,,850,25248,55,25,1,45,255,45,2,,
1,,#,0,255,255,1150,25248,55,25,1,0,0,0,2,,
1,,#,0,255,255,800,25308,55,25,1,0,0,0,2,,
1,,#,230,230,230,1100,25308,55,25,1,255,71,71,2,,
1,,#,230,230,230,750,25371,55,25,1,255,71,71,2,,
1,,,,,,1025,25371,55,25,1,45,255,45,2,,
1,,,,,,675,25431,55,25,1,45,255,45,2,,
1,,#,0,255,255,975,25431,55,25,1,0,0,0,2,,
1,,#,0,255,255,625,25493,55,25,1,0,0,0,2,,
1,,#,230,230,230,925,25493,55,25,1,255,71,71,2,,
0,,,,,,,80,,,,,,,1,,
1,,,,,,1300,25617,55,25,1,255,255,80,2,,
1,,,,,,900,25677,55,25,1,255,130,5,2,,
1,,,,,,1200,25677,55,25,1,45,255,45,2,,
1,,,,,,850,25739,55,25,1,45,255,45,2,,
1,,,,,,1125,25739,55,25,1,255,255,80,2,,
1,,,,,,775,25799,55,25,1,255,255,80,2,,
1,,,,,,1075,25799,55,25,1,255,130,5,2,,
1,,,,,,725,25862,55,25,1,255,130,5,2,,
1,,,,,,1025,25862,55,25,1,45,255,45,2,,
1,,,,,,675,25922,55,25,1,45,255,45,2,,
1,,,,,,950,25922,55,25,1,255,255,80,2,,
1,,,,,,600,25984,55,25,1,255,255,80,2,,
1,,,,,,900,25984,55,25,1,255,130,5,2,,
0,,,,,,,80,,,,,,,1,,
1,,,,,,1400,26108,55,25,1,17,17,255,2,,
1,,#,230,230,230,925,26168,55,25,1,255,71,71,2,,
1,,,,,,1225,26168,55,25,1,17,17,255,2,,
1,,,,,,1050,26230,55,25,1,17,17,255,2,,
1,,,,,,800,26290,55,25,1,0,0,0,2,,
1,,,,,,1400,26353,55,25,1,17,17,255,2,,
1,,,,,,975,26413,55,25,1,0,0,0,2,,
1,,,,,,1225,26413,55,25,1,17,17,255,2,,
1,,,,,,1075,26475,55,25,1,255,130,5,2,,
1,,,,,,1025,26535,55,25,1,45,255,45,2,,
0,,,,,,,80,,,,,,,1,,
1,,,,,,1400,26599,55,25,1,17,17,255,2,,
1,,,,,,850,26659,55,25,1,45,255,45,2,,
1,,,,,,1225,26659,55,25,1,17,17,255,2,,
1,,,,,,900,26721,55,25,1,255,130,5,2,,
1,,,,,,1125,26721,55,25,1,255,255,80,2,,
1,,,,,,850,26781,55,25,1,45,255,45,2,,
1,,,,,,1225,26781,55,25,1,17,17,255,2,,
1,,,,,,1075,26844,55,25,1,255,130,5,2,,
1,,,,,,850,26904,55,25,1,45,255,45,2,,
1,,,,,,1125,26904,55,25,1,255,255,80,2,,
1,,,,,,775,26966,55,25,1,255,255,80,2,,
1,,,,,,1225,26966,55,25,1,17,17,255,2,,
1,,,,,,850,27026,55,25,1,45,255,45,2,,
1,,,,,,1125,27026,55,25,1,255,255,80,2,,
0,,,,,,,80,,,,,,,1,,
1,,,,,,1225,27090,55,25,1/1/1900,17,17,255,2,,
1,,,,,,1125,27150,177,25,1,255,255,80,2,,
1,,,,,,900,27150,55,25,1,255,130,5,2,,
1,,,,,,1025,27212,55,25,1,45,255,45,2,,
1,,,,,,1075,27272,55,25,1,255,130,5,2,,
1,,,,,,1225,27335,55,25,1,17,17,255,2,,
1,,,,,,1125,27395,177,25,1,255,255,80,2,,
1,,,,,,900,27395,55,25,1,255,130,5,2,,
1,,,,,,775,27457,55,25,1,255,255,80,2,,
1,,,,,,1025,27517,55,25,1/1/1900,45,255,45,2,,
0,,,,,,,80,,,,,,,1,,
1,,,,,,1400,27581,55,25,1,17,17,255,2,,
1,,,,,,1225,27641,177,25,1,17,17,255,2,,
1,,,,,,900,27641,55,25,1,255,130,5,2,,
1,,,,,,1125,27703,55,25,1,255,255,80,2,,
1,,,,,,1025,27763,55,25,1,45,255,45,2,,
1,,,,,,1225,27826,55,25,1,17,17,255,2,,
1,,,,,,1125,27886,177,25,1,255,255,80,2,,
1,,,,,,850,27886,55,25,1,45,255,45,2,,
1,,,,,,1050,27948,55,25,1,17,17,255,2,,
1,,,,,,1075,28008,55,25,1,255,130,5,2,,
0,,,,,,,80,,,,,,,1,,
1,,,,,,1325,28072,55,25,1,0,0,0,2,,
1,,#,230,230,230,925,28132,55,25,1,255,71,71,2,,
1,,,,,,1225,28132,55,25,1,17,17,255,2,,
1,,,,,,875,28194,55,25,1,17,17,255,2,,
1,,,,,,1150,28194,55,25,1,0,0,0,2,,
1,,,,,,800,28254,55,25,1,0,0,0,2,,
1,,#,230,230,230,1100,28254,55,25,1,255,71,71,2,,
1,,#,230,230,230,750,28317,55,25,1,255,71,71,2,,
1,,,,,,1050,28317,55,25,1,17,17,255,2,,
1,,,,,,700,28377,55,25,1,17,17,255,2,,
1,,,,,,975,28377,55,25,1,0,0,0,2,,
1,,#,230,230,230,925,28439,115,25,1,255,71,71,2,,
1,,,,,,625,28439,55,25,1,0,0,0,2,,
1,,,,,,700,28499,55,25,1,17,17,255,2,,
0,,,,,,,80,,,,,,,1,,
1,,#,0,0,0,1350,28563,55,25,1,178,125,255,2,,
1,,#,0,0,0,900,28623,55,25,1,255,130,5,2,,
1,,,,,,1200,28623,55,25,1,45,255,45,2,,
1,,,,,,850,28685,55,25,1,45,255,45,2,,
1,,,,,,1100,28685,55,25,1,255,71,71,2,,
1,,,,,,750,28745,55,25,1,255,71,71,2,,
1,,#,0,0,0,1075,28745,55,25,1/1/1900,255,130,5,2,,
1,,#,0,0,0,725,28808,55,25,1,255,130,5,2,,
1,,,,,,1025,28808,55,25,1,45,255,45,2,,
1,,,,,,675,28868,55,25,1,45,255,45,2,,
1,,,,,,925,28868,55,25,1,255,71,71,2,,
1,,,,,,575,28930,55,25,1,255,71,71,2,,
1,,#,0,0,0,900,28930,55,25,1,255,130,5,2,,
1,,#,0,0,0,550,28990,55,25,1,255,130,5,2,,
0,,,,,,,80,,,,,,,1,,
1,,,,,,1325,29054,55,25,1,0,0,0,2,,
1,,#,230,230,230,925,29114,55,25,1,255,71,71,2,,
1,,,,,,1225,29114,55,25,1,17,17,255,2,,
1,,,,,,875,29176,55,25,1,17,17,255,2,,
1,,,,,,1150,29176,55,25,1,0,0,0,2,,
1,,,,,,800,29236,55,25,1,0,0,0,2,,
1,,#,230,230,230,1100,29236,55,25,1,255,71,71,2,,
1,,#,230,230,230,750,29299,55,25,1,255,71,71,2,,
1,,,,,,1050,29299,55,25,1,17,17,255,2,,
1,,,,,,700,29359,55,25,1,17,17,255,2,,
1,,,,,,975,29359,55,25,1,0,0,0,2,,
1,,,,,,625,29421,55,25,1,0,0,0,2,,
1,,#,230,230,230,925,29421,55,25,1,255,71,71,2,,
0,,,,,,,80,,,,,,,1,,
1,,b,0,0,0,1300,29545,55,25,1,255,255,80,2,,
1,,,,,,900,29605,55,25,1,255,130,5,2,,
1,,b,0,0,0,1200,29605,55,25,1,45,255,45,2,,
1,,b,0,0,0,850,29667,55,25,1,45,255,45,2,,
1,,#,0,0,0,1175,29667,55,25,1,178,125,255,2,,
1,,#,0,0,0,825,29727,55,25,1,178,125,255,2,,
1,,,,,,1075,29727,55,25,1,255,130,5,2,,
1,,,,,,725,29790,55,25,1,255,130,5,2,,
1,,b,0,0,0,1025,29790,55,25,1,45,255,45,2,,
1,,b,0,0,0,675,29850,55,25,1,45,255,45,2,,
1,,#,0,0,0,1000,29850,55,25,1,178,125,255,2,,
1,,,,,,900,29912,115,25,1,255,130,5,2,,
1,,#,0,0,0,650,29912,55,25,1,178,125,255,2,,
1,,,,,,550,29972,55,25,1,255,130,5,2,,
0,,,,,,,80,,,,,,,1,,
1,,,,,,1325,30036,55,25,1,0,0,0,2,,
1,,#,230,230,230,925,30096,55,25,1,255,71,71,2,,
1,,,,,,1225,30096,55,25,1,17,17,255,2,,
1,,,,,,875,30158,55,25,1,17,17,255,2,,
1,,,,,,1150,30158,55,25,1,0,0,0,2,,
1,,,,,,800,30218,55,25,1,0,0,0,2,,
1,,#,230,230,230,1100,30218,55,25,1,255,71,71,2,,
1,,#,230,230,230,750,30281,55,25,1,255,71,71,2,,
1,,,,,,1050,30281,55,25,1,17,17,255,2,,
1,,,,,,700,30341,55,25,1,17,17,255,2,,
1,,,,,,975,30341,55,25,1,0,0,0,2,,
1,,,,,,625,30403,55,25,1,0,0,0,2,,
1,,#,230,230,230,925,30403,55,25,1,255,71,71,2,,
0,,,,,,,80,,,,,,,1,,
1,,,,,,1325,30527,55,25,1,0,0,0,2,,
1,,#,230,230,230,925,30587,55,25,1,255,71,71,2,,
1,,,,,,1225,30587,55,25,1,17,17,255,2,,
1,,,,,,875,30649,55,25,1,17,17,255,2,,
1,,,,,,1150,30649,55,25,1,0,0,0,2,,
1,,,,,,800,30709,55,25,1/1/1900,0,0,0,2,,
1,,#,230,230,230,1100,30709,55,25,1,255,71,71,2,,
1,,#,230,230,230,750,30772,55,25,1/1/1900,255,71,71,2,,
1,,,,,,1050,30772,55,25,1,17,17,255,2,,
1,,,,,,700,30832,55,25,1,17,17,255,2,,
1,,,,,,975,30832,55,25,1,0,0,0,2,,
1,,,,,,625,30894,55,25,1,0,0,0,2,,
1,,#,230,230,230,925,30894,55,25,1,255,71,71,2,,
0,,,,,,,80,,,,,,,1,,
1,,,,,,1325,31018,55,25,1,0,0,0,2,,
1,,#,230,230,230,925,31078,55,25,1,255,71,71,2,,
1,,,,,,1225,31078,55,25,1,17,17,255,2,,
1,,,,,,875,31140,55,25,1,17,17,255,2,,
1,,,,,,1150,31140,55,25,1,0,0,0,2,,
1,,,,,,800,31200,55,25,1,0,0,0,2,,
1,,#,230,230,230,1100,31200,55,25,1,255,71,71,2,,
1,,#,230,230,230,750,31263,55,25,1,255,71,71,2,,
1,,,,,,1050,31263,55,25,1,17,17,255,2,,
1,,,,,,700,31323,55,25,1,17,17,255,2,,
1,,,,,,975,31323,55,25,1,0,0,0,2,,
1,,,,,,625,31385,55,25,1,0,0,0,2,,
1,,#,230,230,230,925,31385,55,25,1,255,71,71,2,,
1,,#,230,230,230,575,31445,55,25,1,255,71,71,2,,
0,,,,,,,80,,,,,,,1,,
1,,,,,,525,31509,55,25,1,17,17,255,2,,
1,,,,,,450,31569,55,25,1,0,0,0,2,,
1,,#,230,230,230,400,31631,55,25,1,255,71,71,2,,
1,,,,,,350,31691,55,25,1,17,17,255,2,,
1,,,,,,800,31754,237,25,1,0,0,0,2,,
1,,,,,,900,31754,237,25,1,255,130,5,2,,
1,,,,,,975,31754,237,25,1/1/1900,0,0,0,2,,
1,,,,,,1200,31754,237,25,1,45,255,45,2,,
1,,,,,,1375,31754,237,25,1,45,255,45,2,,
0,,,,,,,80,,,,,,,1,,
1,,#,0,0,0,825,32000,482,25,1,178,125,255,2,,
1,,#,230,230,230,925,32000,482,25,1,255,71,71,2,,
1,,#,0,255,255,1225,32000,482,25,1,17,17,255,2,,
1,,#,0,255,255,1400,32000,482,25,1,17,17,255,2,,
1,,,,,,775,32000,177,25,1,255,255,80,2,,
1,,#,230,230,230,750,32182,55,25,1,255,71,71,2,,
1,,#,230,230,230,750,32245,237,25,1,255,71,71,2,,
0,,,,,,,80,,,,,,,1,,
1,,#,0,0,0,825,32491,482,25,1,178,125,255,2,,
1,,,,,,900,32491,482,25,1,255,130,5,2,,
1,,,,,,1225,32491,482,25,1,17,17,255,2,,
1,,,,,,1400,32491,482,25,1/1/1900,17,17,255,2,,
0,,,,,,,80,,,,,,,1,,
1,,,,,,800,32982,55,25,1,0,0,0,2,,
1,,#,230,230,230,925,32982,55,25,1,255,71,71,2,,
1,,,,,,1225,32982,55,25,1,17,17,255,2,,
1,,,,,,1325,32982,55,25,1,0,0,0,2,,
1,,#,230,230,230,750,33042,55,25,1,255,71,71,2,,
1,,,,,,1050,33042,55,25,1,17,17,255,2,,
1,,,,,,700,33104,55,25,1,17,17,255,2,,
1,,,,,,975,33104,55,25,1,0,0,0,2,,
1,,,,,,625,33164,55,25,1,0,0,0,2,,
1,,#,230,230,230,925,33164,55,25,1,255,71,71,2,,
1,,,,,,350,33227,237,25,1,17,17,255,2,,
1,,,,,,525,33227,237,25,1,17,17,255,2,,
1,,,,,,875,33227,237,25,1,17,17,255,2,,
0,,,,,,,80,,,,,,,1,,
1,,,,,,800,33473,55,25,1,0,0,0,2,,
1,,#,230,230,230,1100,33473,55,25,1,255,71,71,2,,
1,,,,,,1150,33473,55,25,1,0,0,0,2,,
1,,#,230,230,230,750,33533,55,25,1,255,71,71,2,,
1,,,,,,1050,33533,55,25,1,17,17,255,2,,
1,,,,,,700,33595,55,25,1,17,17,255,2,,
1,,,,,,975,33595,55,25,1,0,0,0,2,,
1,,,,,,625,33655,55,25,1,0,0,0,2,,
1,,#,230,230,230,925,33655,55,25,1,255,71,71,2,,
1,,,,,,350,33718,237,25,1,17,17,255,2,,
1,,,,,,525,33718,237,25,1,17,17,255,2,,
1,,,,,,875,33718,237,25,1,17,17,255,2,,
0,,,,,,,80,,,,,,,1,,
1,,,,,,800,33964,237,25,1,0,0,0,2,,
1,,,,,,875,33964,237,25,1,17,17,255,2,,
1,,,,,,1050,33964,237,25,1,17,17,255,2,,
1,,,,,,1325,33964,237,25,1,0,0,0,2,,
1,,,,,,800,34209,237,25,1,0,0,0,2,,
1,,,,,,875,34209,237,25,1,17,17,255,2,,
1,,,,,,1050,34209,237,25,1,17,17,255,2,,
1,,,,,,1325,34209,237,25,1,0,0,0,2,,
0,,,,,,,80,,,,,,,1,,
1,,,,,,800,34455,482,25,1,0,0,0,2,,
1,,,,,,875,34455,482,25,1,17,17,255,2,,
1,,,,,,975,34455,482,25,1,0,0,0,2,,
1,,,,,,1050,34455,482,25,1,17,17,255,2,,
1,,,,,,1325,34455,482,25,1,0,0,0,2,,
11,,,,,,51,81,2,1386,,0,0,0,1,,
13,,,,,,200,202,3,1236,,0,0,255,1,,
12,,,,,,200,324,1,1236,,0,0,255,1,,
12,,,,,,200,327,1,1236,,0,0,255,1,,
